Page ID,Page Name,Disclaimer,Amount Spent (USD)
95356211637,Ben Ferguson,Ben Ferguson show,≤100
134493793251284,Delegate Dr. Jay Jalisi for Congress,"DR JAY FOR CONGRESS, INC.",≤100
6756153498,Mike Bloomberg,Mike Bloomberg 2020 Inc,2007
292018201259366,We Raise Foundation,WE RAISE FOUNDATION,≤100
240867803449655,The Healthy Vegan,Sai Shivaji Dhiraj Suri,≤100
466164103423147,Thorn,Thorn with Facebook Ad Credits,≤100
1799282383731277,TwoSeventy,Alexander Jared Deutsch,≤100
111991403621403,Men 4 Women’s Choice,Christopher Folmer,≤100
6787988478,Physicians for Human Rights,"PHYSICIANS FOR HUMAN RIGHTS, INC.",≤100
286487148036558,NEAVS,NEW ENGLAND ANTI VIVISECTION SOCIETY,≤100
29766934122,Keshet,KESHET,≤100
170582513587720,Liberty Through Wealth,Meghan Deanne Mercer,≤100
2393452334263393,"Andom Ghebreghiorgis for Congress, NY-16",ANDOM FOR CONGRESS,≤100
212464129085611,Pacific Garden Mission,PACIFIC GARDEN MISSION,≤100
102592959026,Ocean Conservancy,"OCEAN CONSERVANCY, INC.",≤100
46093654473,National Republican Congressional Committee,NRCC,≤100
2338702743040871,Exodus Stories,Howard Mark Mauskopf,≤100
18780321251,American Chemistry,"AMERICAN CHEMISTRY COUNCIL, INC.",≤100
11131463701,truth,TRUTH INITIATIVE FOUNDATION,828
114226275387369,RepublicEn,republicEn,≤100
115058793196716,Big Tree Pac,Big Tree PAC,≤100
59877921429,Lutheran Immigration and Refugee Service,"LUTHERAN IMMIGRATION AND REFUGEE SERVICE, INC.",≤100
1677332715656166,Brad Boles for State House District 51,Friends of Brad Boles 2020,≤100
1482947308676311,Topdust,cleancult,≤100
410143045995386,Patients for Affordable Drugs,Patients for Affordable Drugs Inc.,≤100
1623461074577166,Collector's Corner USA,Howard James Smith,≤100
2353537341582545,Unicorn Politics,"Unicorn Wealth, LLC",≤100
377392172830318,Representative Ross Spano,Office of Congressman Ross Spano,≤100
1375642036024778,Alabama State Nurses Association,ALABAMA STATE NURSES ASSOCIATION,≤100
971463449533074,Nate McMurray for Congress,NATE MCMURRAY FOR CONGRESS,≤100
609450252894597,The Whistleblower Revolution,Heidi Ann Weber,≤100
602714436529710,End Citizens United,END CITIZENS UNITED,156
19420215926,CNSNews.com,MEDIA RESEARCH CENTER,≤100
47712360678,Jobs With Justice,Jobs With Justice,≤100
405469100189512,Still My President - Donald Trump,Red State Politics LLC,≤100
100822738050183,Trump Star 2020,Greek Steel LLC,≤100
2311489605552071,Customers Who Care,Customers Who Care,≤100
1000621180052494,Dopeaholics,"Dopeaholics International, LLC",≤100
279846350948,St. Labre Indian School,St. Labre Indian School,≤100
440551812676698,Open The Books,American Transparency,≤100
107228297373435,Endangered Species,Kunimichi Michael Takahashi,≤100
940653386126953,Standingwithyou.org,Amanda Lord,≤100
356501381631264,Jerusalem Post,Diane Elise Haner,≤100
136126341809,American Bird Conservancy,American Bird Conservancy,≤100
205015279544021,"Total Engagement Consulting by Kimer, Inc.","Total Engagement Consulting by Kimer, Inc.",≤100
110334787050051,Stan Gunter,Stan Gunter for Georgia,≤100
205795426669644,Facts and Logic about the Middle East,Facts and Logic About the Middle East,≤100
340583536575643,Shawn Terry for Texas HD108,Shawn for Texas,≤100
94383715886,Metro,Metro,≤100
50714237985,The Rutherford Institute,RUTHERFORD INSTITUTE,≤100
405638546157611,The Pension Group,Advisor's Platform,≤100
169034376562081,Valley Air District,San Joaquin Valley Air Pollution Control District,≤100
1166660030079480,National Democratic Redistricting Committee,National Democratic Redistricting Committee,≤100
451133985355974,Civitas Capital Group,Civitas Capital Group,≤100
105060269781,Premiere Collectibles,"Premiere Marketing, Inc.",≤100
28896772146,San Diego Zoo,ZOOLOGICAL SOCIETY OF SAN DIEGO,≤100
495180504295017,Powder & Pine Outdoor Company,Powder & Pine Outdoor Company,≤100
19036504767,Center for Victims of Torture,"CENTER FOR VICTIMS OF TORTURE, THE",≤100
431305933899331,First Amendment Free Press inc.,Leonard Paul Marshall,≤100
115364585711,Lawyers' Committee for Civil Rights Under Law,LAWYERS' COMMITTEE FOR CIVIL RIGHTS UNDER LAW,≤100
260754507296508,The Voter Participation Center,Voter Participation Center,≤100
1888806214722917,Erie County Anti-Stigma Coalition,Erie County Anti-Stigma Coalition,≤100
192771954102960,Jordan Sekulow,American Center for Law and Justice,≤100
311896169406139,Trump 2020 Wear,Trump 2020 Wear,≤100
100244794753436,The Liegnitz Plot,Howard Mark Mauskopf,≤100
1005599569633367,Total Clarity,DIAMOND PRODUCERS ASSOCIATION,≤100
1793235224224256,Alan Rivera Prieto / Autor de "ilegales",Alan Eduardo Hugo Rivera Prieto,≤100
32802178807,Homes For Our Troops,Homes For Our Troops,≤100
463095630924391,US Business Funding,Credox,≤100
103292801078614,Given No Choice: A History of Abortion Rights,Cody Patrick Mcdevitt,≤100
559930347441193,Elegantly Set in Stone,These ads ran without a disclaimer,≤100
124738180800,Blood:Water,Blood:Water,≤100
103376804451432,Trending Politics,I Love My Freedom,≤100
191195674423572,Great Plains Tribal Chairmen's Health Board,GREAT PLAINS TRIBAL CHAIRMEN'S HEALTH BOARD,≤100
142533719528687,Unitas,Steven Bryant Page,≤100
1423372014628151,Michael Bader Author,Michael Bader - Author,≤100
169204449790211,Conservative News Today,"BizPac Review, Inc.",≤100
93199894980,Alachua Habitat for Humanity,ALACHUA HABITAT FOR HUMANITY INC,≤100
151757038879920,Alyse Galvin for Congress 2020,ALYSE FOR ALASKA,≤100
1463945147151262,Lowell Russell - State Representative 21,Campaign to Re-Elect Lowell Russell,≤100
273474675643,HealthCareWithoutHarm,HEALTH CARE WITHOUT HARM,≤100
19746387261,Humane Society International,Humane Society International,≤100
157810487611661,Freethink,Freethink,≤100
33532222308,WILD Foundation,"INTERNATIONAL WILDERNESS LEADERSHIP (WILD) FOUNDATION, INC. THE",≤100
90498769709,Edenpure,EdenPURE®,≤100
96159580682,Maine Democratic Party,MAINE DEMOCRATIC PARTY,≤100
1690071827911682,Cleancult,These ads ran without a disclaimer,≤100
154288660614,Oregon Republican Party,Oregon Republican Party,≤100
546707688675095,Smart Approaches to Marijuana,SAM Action,≤100
1764185850558806,Apex Clean Energy,Apex Clean Energy,≤100
580580475786931,Annie Oliva for State Senate,ANNIE OLIVA FOR SENATE 2020,≤100
81185680159,Kentuckians For The Commonwealth,KENTUCKIANS FOR THE COMMONWEALTH,≤100
665751070556235,Captain Holland Jones for Fort Bend County Sheriff,Holland Jones Democratic-Campaign,≤100
198001351897,Wounded Warriors Family Support,WOUNDEDWARRIORS FAMILY SUPPORT INC,≤100
101329551310892,Wearing It Well,Kenneth David Perschetz,≤100
292239232663,Children's HopeChest,CHILDRENS HOPECHEST,≤100
40102638699,J Street,J STREET INC,≤100
173837496125511,Conscious Step,Conscious Step,≤100
1397799040234106,OpinionUP,OpinionUP LLC,≤100
632974680487014,We Know Products,We Know Products,≤100
112325855474892,Speak Up For Education and Kids,National Education Association,≤100
336809833805923,Clever 'n Funny,Snugbee,≤100
100763837959572,Trump Pop-Up Shop,Jeremy Wayne Boyts,≤100
108971449133,Fisher House Foundation,"FISHER HOUSE FOUNDATION, INC.",≤100
336470580233523,Pins and Aces Golf Co.,US Craft Brands LLC,≤100
129624603725463,America's Future Foundation,America's Future Foundation,≤100
745304825534862,Steve Scalise,SCALISE FOR CONGRESS,≤100
161879897191723,EarthX,EarthX,≤100
177100691831,"The SPCA Serving Erie County, NY",Erie County SPCA,≤100
877489392359717,For Our Future Ohio,FOR OUR FUTURE,≤100
141213311189,Student Veterans of America,Student Veterans of America,≤100
100137754724934,Trump 2020 Supporters,Proud Right Winger,≤100
132732160104163,Ford Foundation,"FORD FOUNDATION, THE",≤100
28729603879,Food Bank of the Rockies,Food Bank of the Rockies,≤100
113351505349955,The Christian Broadcasting Network,"CHRISTIAN BROADCASTING NETWORK INC, THE",≤100
19045776114,The Better World Campaign,BETTER WORLD CAMPAIGN,≤100
398928840757250,T2020,Passion Jewelry Shop LLC,≤100
717115395103069,PrintedKicks,Printed Kicks,167
10252353761,Commonwealth Foundation,The Commonwealth Foundation,≤100
302293756974913,Engel for Congress,ENGEL FOR CONGRESS,≤100
63033351608,Labtekwon,Ankh Ba Records and Nilewater Multimedia,≤100
344964189570300,Anthony Farnum - Bristol Virginia City Councilman,Friends of Anthony Farnum,≤100
248181906078243,National Institute for Civil Discourse,CommonSense American,≤100
60865633726,Love Justice International,TINY HANDS INTERNATIONAL,≤100
30708742052,FCTRY,FCTRY,≤100
105211030887033,Janet for Congress,JANET BARRESI FOR CONGRESS,≤100
1245268898943086,Mortgages by Shawn Martin - Peoples Home Equity - NMLS# 1600188,Ronnie Shawn Martin,≤100
223439555209422,My Hero Wears Blue Store,Thanh Hai None Hoang,≤100
837749476375937,Darrell Hale - Collin County Commissioner Precinct 3,Friends of Darrell Hale,≤100
342006339184405,National Children's Alliance,NATIONAL CHILDRENS ALLIANCE INC,≤100
260366367717440,Committee to Protect Medicare,Committee to Protect Medicare and the Affordable Care Act,≤100
103507411123766,Splentify,Splentify,≤100
49414386380,Ilegal Mezcal,Ilegal Mezcal,≤100
241247646424302,Jahana Hayes,FRIENDS OF JAHANA HAYES,≤100
244019182738693,Wilmot Collins for Senate,A WHOLE LOT OF FOLKS FOR WILMOT COLLINS,≤100
104760636770,Vera Institute of Justice,"VERA INSTITUTE OF JUSTICE, INC.",≤100
95335385742,National Fish and Wildlife Foundation,NATIONAL FISH AND WILDLIFE FOUNDATION,≤100
105786547526243,"Kali Morgan for Judge - 505th District Family Court, Fort Bend County",Kali Morgan for District Judge,≤100
219224241438635,Compassion & Choices,COMPASSION & CHOICES,≤100
100242948013407,Parallel Products Green Energy Center,Parallel Products South Coast Green Energy Center,≤100
87777747127,Greg Palast,Palast Investigative Fund,≤100
115484053157746,The Two Minute Take,The Two Minute Take,≤100
764284030332485,Abortion Access Front,Abortion Access Front,≤100
1507689979455306,American Bail Coalition,American Bail Coalition,≤100
7735858972,Humane Society Legislative Fund,Humane Society Legislative Fund,≤100
90107797870,Houston Food Bank,"HOUSTON FOOD BANK, THE",≤100
5150088389,Lenny Kravitz,Louis George Pratt,≤100
124155874263916,Participant Media,Participant Media,≤100
10524821940,National Park Foundation,National Park Foundation,≤100
21999960184,Operation Blessing,OPERATION BLESSING INTERNATIONAL RELIEF AND DEVELOPMENT CORPORATION,≤100
197374340229,E2 - Environmental Entrepreneurs,E2 (Environmental Entrepreneurs),≤100
107107693152888,Anthropocene Alliance,ANTHROPOCENE ALLIANCE,≤100
1849483715167852,Firefly Engagement,"Firefly Engagement Services, Inc.",≤100
100583918006300,Claire-ity,Harvester Road LLC,≤100
83960796709,Institute for Southern Studies,INSTITUTE FOR SOUTHERN STUDIES INC,≤100
1701899883357807,Seed Your Future,Seed Your Future,≤100
175034712516314,WaterAid America,WaterAid America,≤100
107334019308912,Olive Crest - USA,OLIVE CREST,≤100
983573491675080,Grace Meng,GRACE FOR NEW YORK,≤100
320738328865866,Arati Kreibich for Congress NJ5,Arati for Congress and Progressive Change Campaign Committee,≤100
115142449914066,Reporter's Journal,Shakyra Avantee Mccutchen,≤100
1481947022035427,Zurich Advocacy,Zurich American Insurance Company,≤100
815410965174024,Troy Brimage for Texas,Troy Brimage Campaign,≤100
8524198486,Physicians Committee for Responsible Medicine,"PHYSICIANS COMMITTEE FOR RESPONSIBLE MEDICINE, INC.",≤100
11791104453,NRDC,Natural Resources Defense Council,≤100
530604487365010,Old Glory Flagpole Kits,Service First Flag Poles,≤100
122849152443325,Ashu Singh,These ads ran without a disclaimer,≤100
341881063685,"Imprimis, a Publication of Hillsdale College",HILLSDALE COLLEGE,≤100
10766391539,POZ Magazine,"CDM PUBLISHING, LLC",≤100
29770886815,Marijuana Policy Project,Marijuana Policy Project Foundation,≤100
1528741944038372,Boyd For Mayor,Candidate for mayor of Wilton Manors,≤100
116539694161,OneUnited Bank,ONEUNITED BANK,≤100
28126338304,Surfrider Foundation,These ads ran without a disclaimer,≤100
303374266418976,AFPM,American Fuel & Petrochemical Manufacturers,≤100
296093157932840,The Fulcrum,Issue One,≤100
2259323457517498,Abolish the Electoral College,ABOLISH THE ELECTORAL COLLEGE,≤100
44441577741,Lincoln Park Zoo,"LINCOLN PARK ZOOLOGICAL SOCIETY, THE",≤100
19463427992,Darrell Issa,DARRELL ISSA FOR CONGRESS,≤100
419794381380683,Savory Institute,Savory Institute,≤100
11309713071,Gates Foundation,Bill & Melinda Gates Foundation,≤100
2062802910474026,Global Optimism,Clay Michael Carnill,≤100
96710501132,Eurasia Group,"EURASIA GROUP, LTD.",≤100
420785874975425,Conservative Institute,The Conservative Institute,≤100
819942484773775,Tax Sale Blueprint,Bob Diamond,≤100
44667476574,In These Times,INSTITUTE FOR PUBLIC AFFAIRS,≤100
38235851310,USA for UNHCR,UNITED STATES ASSOCIATION FOR UNHCR,141
304062610300415,VozWire,Gregson E Mathe,≤100
614134231980299,Veterans Empowered To Protect African Wildlife,VETPAW INC,≤100
402271683946645,Trey Taylor for District Attorney,Trey Taylor for District Attorney,≤100
8325302025,Friends of the Earth U.S.,Friends of the Earth,≤100
260713150211,Protect Our Winters,PROTECT OUR WINTERS,≤100
64206021703,National Committee to Preserve Social Security and Medicare,NATIONAL COMMITTE TO PRESERVE SOCIAL SECURITY AND MEDICARE,≤100
240290369507552,Bend the Arc Jewish Action,Bend the Arc: Jewish Action,≤100
107953199261156,ifaw,"INTERNATIONAL FUND FOR ANIMAL WELFARE, INC.",≤100
12503116997,Dennis Prager,Salem Media,≤100
318081828262592,Wayne Wallingford,Friends of Wayne Wallingford,≤100
197222327029577,Patriot Planet,Breaking News Alerts,≤100
153446658100252,Lumina Foundation,Lumina Foundation,≤100
262905633727,Los Angeles Mission,"Los Angeles Mission, Inc.",≤100
43287633515,Alliance for Climate Education,Alliance for Climate Education,≤100
551158678560402,Epimonia,Epimonia LLC,≤100
1447452422172945,Cannabis Business Times,Clark Alain Quick,≤100
183989338318281,The American Legion National Headquarters,LEGIONNAIRE,≤100
163148530407080,Captain Mark Kelly,MARK KELLY FOR SENATE,≤100
100250778083950,Randy Fairbanks,Committee to Elect Randy Fairbanks,≤100
181813995726,Avalara,"AVALARA, INC.",≤100
185696964396,The Nature Conservancy in WA,Nature Conservancy,≤100
641029316328108,Keny Chang for LaVerne City Council 2020,Keny Chang for LaVerne City Council 2020,≤100
12692955711,Chronicle of Higher Education,"CHRONICLE OF HIGHER EDUCATION, INC. (THE)",≤100
223315101050132,Waters Kraus & Paul,Waters Kraus & Paul,≤100
502969216761221,Common Sense Civics and Citizenship,Candace Donnelly,≤100
9364828262,Citizens Against Government Waste,CITIZENS AGAINST GOVERNMENT WASTE,≤100
654470874584798,Save The Inventor,Innovation Alliance,≤100
598720023670599,Delegate Jennifer Carroll Foy,Jennifer Carroll Foy for Delegate,≤100
170918006892,G.I. Jobs,Victory Media DBA GI Jobs,≤100
349238438512731,Team Rick Staples,Rick Staples for State House,≤100
12876978977,SPCA of Texas,SPCA of Texas,≤100
919115438185820,George J. Chanos,George Chanos Chanos,≤100
435917576827538,Minnesotans for Line 3,Minnesotans for Line 3,≤100
383877235817031,Keep America Great,Keep America Great,≤100
112703826851979,POTUS Wear,POTUS Wear,≤100
361558330642296,Free the People,Free the People,≤100
260244824449371,Consumers for Quality Care,Consumers for Quality Care,858
345751305447288,Daugherty Water for Food Global Institute,Daugherty Water for Food Global Institute,≤100
124955570892789,Bernie Sanders,BERNIE 2020,332
12301006942,Democratic Party,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,≤100
1836138529938551,Greater Half,Billy Benson,≤100
21834534343,Volunteers of America,"VOLUNTEERS OF AMERICA, INC.",≤100
112838530095440,National Hobby Month,These ads ran without a disclaimer,≤100
79279853233,Professional Photographers of America,"PROFESSIONAL PHOTOGRAPHERS OF AMERICA, INC.",≤100
319618354715606,Providence Student Union,Providence Student Union,≤100
329286557095658,Joyce Beatty for Congress,Beatty for Congress,≤100
155539811133613,Clearity Foundation,"WHAT IF?, INC.",≤100
328853823844484,Balance of Power,Balance of Power,≤100
621819117994495,24/7 Injury Attorney Network,Toro Media LLC,≤100
1055873511190792,Hello Resistance,Hello Resistance Apparel,≤100
110468488981853,UNRWA USA,UNRWA USA,≤100
2309566456030859,Human Coalition Action,Human Coalition,≤100
2322760638043788,Silver State Foundry,Thunderbird Media Group,≤100
755175814541555,Law Office of Fernando Dubove - Immigration Attorney in Dallas,Law Office of Fernando Dubove,≤100
2177005695867568,Minnesota Ag-Energy Alliance,Minnesota AG Energy Alliance,≤100
999556810102061,Signature Seas,Signature Seas,≤100
324119001078997,"Sanford Heisler Sharp, LLP","Sanford Heisler Sharp, LLP",≤100
103520677807810,Bosisi Designs,.DEANA FRANCOISE CHENEY,≤100
104616490980324,John Westercamp for Attorney General,Friends of John Westercamp,≤100
104853560939069,Ross LaJeunesse for Maine,ROSS FOR MAINE,≤100
